Grid,longitude,latitude
2880,344482.9273,4046798.109
2881,348212.1477,4046731.536
2882,351941.3445,4046666.58
2883,355670.5185,4046603.241
2884,359399.67,4046541.519
2885,363128.7998,4046481.413
2886,366857.9083,4046422.924
2887,370586.9962,4046366.052
2888,374316.0641,4046310.796
2889,378045.1124,4046257.156
2890,381774.1419,4046205.132
2891,385503.153,4046154.725
2892,389232.1464,4046105.934
2893,392961.1226,4046058.758
2894,396690.0822,4046013.199
2895,400419.0257,4045969.255
2896,404147.9539,4045926.928
2897,407876.8671,4045886.216
2898,411605.7661,4045847.119
2899,415334.6514,4045809.639
2900,419063.5235,4045773.773
2901,422792.3831,4045739.524
2902,426521.2308,4045706.89
2903,430250.067,4045675.871
2904,433978.8924,4045646.467
2905,437707.7075,4045618.679
2906,441436.513,4045592.506
2907,445165.3094,4045567.948
2908,448894.0974,4045545.006
2909,452622.8773,4045523.679
2910,456351.65,4045503.966
2911,460080.4158,4045485.869
2912,463809.1755,4045469.387
2913,467537.9295,4045454.52
2914,471266.6786,4045441.268
2915,474995.4231,4045429.631
2916,478724.1638,4045419.609
2917,482452.9012,4045411.201
2918,486181.6358,4045404.409
2919,489910.3683,4045399.232
2920,493639.0993,4045395.67
2921,497367.8293,4045393.722
2922,501096.5588,4045393.39
2923,504825.2885,4045394.672
2924,508554.019,4045397.569
2925,258832.7613,4053399.032
2926,262560.6728,4053295.19
2927,266288.5477,4053192.968
2928,270016.3866,4053092.367
2929,273744.1901,4052993.387
2930,277471.9587,4052896.026
2931,281199.6931,4052800.286
2932,284927.3937,4052706.166
2933,288655.0612,4052613.665
2934,292382.6962,4052522.784
2935,296110.2991,4052433.522
2936,299837.8706,4052345.88
2937,303565.4113,4052259.857
2938,307292.9217,4052175.453
2939,311020.4024,4052092.668
2940,314747.8539,4052011.501
2941,318475.2769,4051931.954
2942,322202.6719,4051854.025
2943,325930.0395,4051777.714
2944,329657.3803,4051703.022
2945,333384.6948,4051629.948
2946,337111.9836,4051558.492
2947,340839.2472,4051488.654
2948,344566.4864,4051420.434
2949,348293.7015,4051353.831
2950,352020.8933,4051288.847
2951,355748.0622,4051225.48
2952,359475.2089,4051163.73
2953,363202.3339,4051103.598
2954,366929.4378,4051045.083
2955,370656.5211,4050988.185
2956,374383.5845,4050932.905
2957,378110.6286,4050879.241
2958,381837.6538,4050827.195
2959,385564.6608,4050776.765
2960,389291.6501,4050727.952
2961,393018.6223,4050680.756
2962,396745.5781,4050635.176
2963,400472.5179,4050591.213
2964,404199.4423,4050548.867
2965,407926.352,4050508.137
2966,411653.2474,4050469.023
2967,415380.1292,4050431.526
2968,419106.998,4050395.645
2969,422833.8542,4050361.38
2970,426560.6986,4050328.731
2971,430287.5316,4050297.699
2972,434014.3538,4050268.282
2973,437741.1659,4050240.482
2974,441467.9683,4050214.297
2975,445194.7618,4050189.729
2976,448921.5467,4050166.776
2977,452648.3238,4050145.439
2978,456375.0935,4050125.718
2979,460101.8566,4050107.613
2980,463828.6134,4050091.123
2981,467555.3647,4050076.25
2982,471282.111,4050062.992
2983,475008.8528,4050051.35
2984,478735.5908,4050041.323
2985,482462.3255,4050032.912
2986,486189.0575,4050026.117
2987,489915.7873,4050020.937
2988,493642.5156,4050017.373
2989,497369.243,4050015.425
2990,501095.9699,4050015.092
2991,504822.6969,4050016.375
2992,508549.4248,4050019.274
2993,258962.6104,4058022.255
2994,262688.5109,4057918.368
2995,266414.3751,4057816.101
2996,270140.2035,4057715.456
2997,273865.9966,4057616.432
2998,277591.7551,4057519.029
2999,281317.4794,4057423.247
3000,285043.1703,4057329.085
3001,288768.8281,4057236.543
3002,292494.4536,4057145.622
3003,296220.0472,4057056.322
3004,299945.6096,4056968.641
3005,303671.1414,4056882.58
3006,307396.643,4056798.139
3007,311122.115,4056715.317
3008,314847.5581,4056634.115
3009,318572.9727,4056554.533
3010,322298.3596,4056476.569
3011,326023.7191,4056400.225
3012,329749.052,4056325.5
3013,333474.3587,4056252.394
3014,337199.6399,4056180.906
3015,340924.8961,4056111.038
3016,344650.1279,4056042.788
3017,348375.3358,4055976.156
3018,352100.5205,4055911.143
3019,355825.6824,4055847.748
3020,359550.8222,4055785.971
3021,363275.9405,4055725.812
3022,367001.0378,4055667.272
3023,370726.1146,4055610.349
3024,374451.1716,4055555.044
3025,378176.2093,4055501.357
3026,381901.2283,4055449.287
3027,385626.2292,4055398.835
3028,389351.2125,4055350.001
3029,393076.1788,4055302.784
3030,396801.1287,4055257.184
3031,400526.0628,4055213.202
3032,404250.9816,4055170.837
3033,407975.8856,4055130.089
3034,411700.7755,4055090.958
3035,415425.6519,4055053.444
3036,419150.5153,4055017.547
3037,422875.3662,4054983.268
3038,426600.2053,4054950.605
3039,430325.0332,4054919.558
3040,434049.8503,4054890.129
3041,437774.6573,4054862.316
3042,441499.4547,4054836.12
3043,445224.2431,4054811.541
3044,448949.0232,4054788.578
3045,452673.7954,4054767.232
3046,456398.5603,4054747.502
3047,460123.3185,4054729.389
3048,463848.0706,4054712.892
3049,467572.8171,4054698.012
3050,471297.5586,4054684.748
3051,475022.2958,4054673.101
3052,478747.0291,4054663.07
3053,482471.7591,4054654.655
3054,486196.4865,4054647.857
3055,489921.2117,4054642.675
3056,493645.9354,4054639.11
3057,497370.658,4054637.16
3058,501095.3803,4054636.828
3059,504820.1028,4054638.111
3060,508544.826,4054641.011
3061,259092.5872,4062645.504
3062,262816.4749,4062541.571
3063,266540.3263,4062439.26
3064,270264.1422,4062338.571
3065,273987.923,4062239.504
3066,277711.6693,4062142.058
3067,281435.3817,4062046.234
3068,285159.0607,4061952.031
3069,288882.707,4061859.449
3070,292606.321,4061768.488
3071,296329.9034,4061679.148
3072,300053.4547,4061591.429
3073,303776.9755,4061505.331
3074,307500.4663,4061420.852
3075,311223.9278,4061337.995
3076,314947.3604,4061256.757
3077,318670.7647,4061177.14
3078,322394.1414,4061099.142
3079,326117.491,4061022.765
3080,329840.814,4060948.007
3081,333564.111,4060874.869
3082,337287.3826,4060803.35
3083,341010.6293,4060733.451
3084,344733.8518,4060665.171
3085,348457.0505,4060598.51
3086,352180.2261,4060533.468
3087,355903.3791,4060470.046
3088,359626.5101,4060408.242
3089,363349.6196,4060348.057
3090,367072.7083,4060289.491
3091,370795.7766,4060232.543
3092,374518.8252,4060177.214
3093,378241.8547,4060123.503
3094,381964.8655,4060071.411
3095,385687.8583,4060020.937
3096,389410.8336,4059972.081
3097,393133.792,4059924.843
3098,396856.7341,4059879.224
3099,400579.6604,4059835.222
3100,404302.5716,4059792.839
3101,408025.4681,4059752.073
3102,411748.3505,4059712.925
3103,415471.2194,4059675.394
3104,419194.0755,4059639.482
3105,422916.9191,4059605.187
3106,426639.751,4059572.51
3107,430362.5717,4059541.45
3108,434085.3817,4059512.007
3109,437808.1816,4059484.182
3110,441530.9721,4059457.975
3111,445253.7536,4059433.385
3112,448976.5267,4059410.412
3113,452699.292,4059389.056
3114,456422.0501,4059369.318
3115,460144.8015,4059351.197
3116,463867.5469,4059334.693
3117,467590.2867,4059319.806
3118,471313.0215,4059306.537
3119,475035.752,4059294.884
3120,478758.4786,4059284.849
3121,482481.202,4059276.431
3122,486203.9228,4059269.629
3123,489926.6414,4059264.445
3124,493649.3584,4059260.878
3125,497372.0745,4059258.928
3126,501094.7902,4059258.595
3127,504817.5061,4059259.879
3128,508540.2227,4059262.78
3129,259222.6918,4067268.778
3130,262944.5645,4067164.8
3131,266666.4013,4067062.445
3132,270388.2026,4066961.712
3133,274109.9691,4066862.601
3134,277831.7013,4066765.113
3135,281553.3998,4066669.247
3136,285275.0651,4066575.003
3137,288996.6977,4066482.381
3138,292718.2984,4066391.381
3139,296439.8675,4066302.002
3140,300161.4058,4066214.245
3141,303882.9136,4066128.109
3142,307604.3917,4066043.594
3143,311325.8406,4065960.7
3144,315047.2608,4065879.428
3145,318768.6529,4065799.775
3146,322490.0174,4065721.744
3147,326211.355,4065645.333
3148,329932.6661,4065570.543
3149,333653.9514,4065497.373
3150,337375.2115,4065425.823
3151,341096.4468,4065355.893
3152,344817.658,4065287.584
3153,348538.8455,4065220.894
3154,352260.0101,4065155.824
3155,355981.1521,4065092.374
3156,359702.2723,4065030.543
3157,363423.3712,4064970.332
3158,367144.4493,4064911.74
3159,370865.5072,4064854.767
3160,374586.5454,4064799.414
3161,378307.5646,4064745.68
3162,382028.5653,4064693.565
3163,385749.548,4064643.069
3164,389470.5134,4064594.192
3165,393191.4619,4064546.934
3166,396912.3942,4064501.294
3167,400633.3108,4064457.274
3168,404354.2123,4064414.871
3169,408075.0993,4064374.088
3170,411795.9722,4064334.923
3171,415516.8318,4064297.376
3172,419237.6785,4064261.448
3173,422958.5129,4064227.138
3174,426679.3356,4064194.446
3175,430400.1471,4064163.373
3176,434120.9481,4064133.918
3177,437841.739,4064106.081
3178,441562.5205,4064079.862
3179,445283.293,4064055.261
3180,449004.0573,4064032.278
3181,452724.8138,4064010.913
3182,456445.5631,4063991.166
3183,460166.3057,4063973.037
3184,463887.0423,4063956.526
3185,467607.7734,4063941.633
3186,471328.4996,4063928.358
3187,475049.2214,4063916.7
3188,478769.9395,4063906.66
3189,482490.6542,4063898.238
3190,486211.3664,4063891.434
3191,489932.0764,4063886.248
3192,493652.7849,4063882.679
3193,497373.4924,4063880.728
3194,501094.1995,4063880.395
3195,504814.9068,4063881.68
3196,508535.6149,4063884.582
3197,259352.9239,4071892.077
3198,263072.7798,4071788.054
3199,266792.5999,4071685.655
3200,270512.3848,4071584.878
3201,274232.135,4071485.725
3202,277951.8511,4071388.195
3203,281671.5337,4071292.288
3204,285391.1832,4071198.003
3205,289110.8004,4071105.341
3206,292830.3856,4071014.301
3207,296549.9396,4070924.884
3208,300269.4627,4070837.088
3209,303988.9558,4070750.915
3210,307708.4191,4070666.364
3211,311427.8534,4070583.434
3212,315147.2592,4070502.126
3213,318866.637,4070422.44
3214,322585.9875,4070344.374
3215,326305.3111,4070267.93
3216,330024.6085,4070193.108
3217,333743.8801,4070119.906
3218,337463.1266,4070048.325
3219,341182.3485,4069978.365
3220,344901.5464,4069910.026
3221,348620.7209,4069843.307
3222,352339.8724,4069778.209
3223,356059.0016,4069714.731
3224,359778.109,4069652.874
3225,363497.1952,4069592.636
3226,367216.2607,4069534.019
3227,370935.3062,4069477.022
3228,374654.3321,4069421.645
3229,378373.339,4069367.888
3230,382092.3276,4069315.75
3231,385811.2983,4069265.232
3232,389530.2517,4069216.334
3233,393249.1884,4069169.055
3234,396968.1089,4069123.396
3235,400687.0139,4069079.356
3236,404405.9038,4069036.936
3237,408124.7792,4068996.134
3238,411843.6408,4068956.952
3239,415562.4889,4068919.389
3240,419281.3243,4068883.446
3241,423000.1475,4068849.121
3242,426718.959,4068816.415
3243,430437.7595,4068785.328
3244,434156.5494,4068755.86
3245,437875.3293,4068728.011
3246,441594.0998,4068701.781
3247,445312.8615,4068677.169
3248,449031.6149,4068654.176
3249,452750.3606,4068632.802
3250,456469.0991,4068613.047
3251,460187.831,4068594.91
3252,463906.5569,4068578.392
3253,467625.2774,4068563.492
3254,471343.9929,4068550.211
3255,475062.7041,4068538.548
3256,478781.4115,4068528.504
3257,482500.1157,4068520.078
3258,486218.8173,4068513.271
3259,489937.5168,4068508.083
3260,493656.2147,4068504.512
3261,497374.9117,4068502.561
3262,501093.6083,4068502.227
3263,504812.305,4068503.513
3264,508531.0025,4068506.416
3265,259483.2836,4076515.402
3266,263201.1207,4076411.334
3267,266918.9221,4076308.891
3268,270636.6886,4076208.071
3269,274354.4206,4076108.875
3270,278072.1186,4076011.303
3271,281789.7833,4075915.354
3272,285507.4151,4075821.029
3273,289225.0147,4075728.327
3274,292942.5827,4075637.248
3275,296660.1194,4075547.792
3276,300377.6256,4075459.959
3277,304095.1018,4075373.749
3278,307812.5485,4075289.161
3279,311529.9662,4075206.196
3280,315247.3556,4075124.853
3281,318964.7173,4075045.132
3282,322682.0516,4074967.033
3283,326399.3593,4074890.556
3284,330116.6409,4074815.701
3285,333833.8969,4074742.468
3286,337551.1279,4074670.857
3287,341268.3345,4074600.866
3288,344985.5171,4074532.498
3289,348702.6764,4074465.75
3290,352419.813,4074400.624
3291,356136.9273,4074337.119
3292,359854.02,4074275.235
3293,363571.0915,4074214.971
3294,367288.1426,4074156.329
3295,371005.1736,4074099.307
3296,374722.1852,4074043.906
3297,378439.178,4073990.126
3298,382156.1524,4073937.966
3299,385873.1091,4073887.426
3300,389590.0486,4073838.507
3301,393306.9715,4073791.208
3302,397023.8783,4073745.529
3303,400740.7696,4073701.47
3304,404457.6459,4073659.031
3305,408174.5079,4073618.212
3306,411891.356,4073579.013
3307,415608.1909,4073541.434
3308,419325.013,4073505.475
3309,423041.823,4073471.135
3310,426758.6214,4073438.415
3311,430475.4087,4073407.315
3312,434192.1856,4073377.834
3313,437908.9526,4073349.973
3314,441625.7102,4073323.732
3315,445342.459,4073299.11
3316,449059.1995,4073276.107
3317,452775.9324,4073254.723
3318,456492.6582,4073234.959
3319,460209.3775,4073216.815
3320,463926.0907,4073200.289
3321,467642.7985,4073185.383
3322,471359.5014,4073172.096
3323,475076.2,4073160.429
3324,478792.8949,4073150.38
3325,482509.5865,4073141.951
3326,486226.2755,4073135.141
3327,489942.9625,4073129.95
3328,493659.6479,4073126.378
3329,497376.3324,4073124.426
3330,501093.0164,4073124.092
3331,504809.7007,4073125.378
3332,508526.3856,4073128.283
3333,259613.7707,4081138.752
3334,263329.587,4081034.64
3335,267045.3679,4080932.152
3336,270761.114,4080831.289
3337,274476.8257,4080732.051
3338,278192.5037,4080634.437
3339,281908.1486,4080538.447
3340,285623.7607,4080444.082
3341,289339.3409,4080351.34
3342,293054.8895,4080260.222
3343,296770.4071,4080170.728
3344,300485.8943,4080082.858
3345,304201.3516,4079996.61
3346,307916.7797,4079911.986
3347,311632.1789,4079828.986
3348,315347.55,4079747.608
3349,319062.8935,4079667.853
3350,322778.2098,4079589.72
3351,326493.4996,4079513.211
3352,330208.7634,4079438.324
3353,333924.0018,4079365.059
3354,337639.2154,4079293.417
3355,341354.4046,4079223.397
3356,345069.57,4079154.999
3357,348784.7122,4079088.223
3358,352499.8318,4079023.069
3359,356214.9293,4078959.536
3360,359930.0053,4078897.626
3361,363645.0602,4078837.337
3362,367360.0948,4078778.669
3363,371075.1094,4078721.623
3364,374790.1048,4078666.198
3365,378505.0814,4078612.394
3366,382220.0397,4078560.212
3367,385934.9804,4078509.651
3368,389649.9041,4078460.71
3369,393364.8112,4078413.391
3370,397079.7023,4078367.692
3371,400794.578,4078323.615
3372,404509.4388,4078281.158
3373,408224.2853,4078240.321
3374,411939.118,4078201.106
3375,415653.9375,4078163.51
3376,419368.7444,4078127.536
3377,423083.5393,4078093.181
3378,426798.3225,4078060.448
3379,430513.0948,4078029.334
3380,434227.8567,4077999.841
3381,437942.6087,4077971.968
3382,441657.3515,4077945.715
3383,445372.0854,4077921.082
3384,449086.8112,4077898.069
3385,452801.5294,4077876.677
3386,456516.2404,4077856.904
3387,460230.945,4077838.752
3388,463945.6436,4077822.219
3389,467660.3368,4077807.307
3390,471375.0251,4077794.014
3391,475089.7091,4077782.342
3392,478804.3894,4077772.289
3393,482519.0666,4077763.856
3394,486233.7411,4077757.043
3395,489948.4135,4077751.85
3396,493663.0844,4077748.277
3397,497377.7544,4077746.323
3398,501092.424,4077745.99
3399,504807.0938,4077747.276
3400,508521.7642,4077750.182
3401,259744.3853,4085762.127
3402,263458.1788,4085657.971
3403,267171.9372,4085555.439
3404,270885.6608,4085454.534
3405,274599.3504,4085355.253
3406,278313.0064,4085257.598
3407,282026.6294,4085161.567
3408,285740.22,4085067.162
3409,289453.7787,4084974.38
3410,293167.306,4084883.224
3411,296880.8025,4084793.692
3412,300594.2687,4084705.784
3413,304307.7053,4084619.5
3414,308021.1127,4084534.84
3415,311734.4915,4084451.803
3416,315447.8423,4084370.391
3417,319161.1656,4084290.602
3418,322874.4619,4084212.436
3419,326587.7319,4084135.894
3420,330300.976,4084060.975
3421,334014.1948,4083987.68
3422,337727.3889,4083916.007
3423,341440.5588,4083845.957
3424,345153.705,4083777.53
3425,348866.8282,4083710.725
3426,352579.9289,4083645.543
3427,356293.0076,4083581.984
3428,360006.0648,4083520.047
3429,363719.1012,4083459.732
3430,367432.1173,4083401.039
3431,371145.1136,4083343.969
3432,374858.0907,4083288.52
3433,378571.0492,4083234.694
3434,382283.9895,4083182.489
3435,385996.9123,4083131.906
3436,389709.8181,4083082.945
3437,393422.7074,4083035.606
3438,397135.5808,4082989.888
3439,400848.4389,4082945.791
3440,404561.2822,4082903.316
3441,408274.1113,4082862.462
3442,411986.9267,4082823.23
3443,415699.729,4082785.618
3444,419412.5186,4082749.628
3445,423125.2963,4082715.259
3446,426838.0625,4082682.511
3447,430550.8178,4082651.385
3448,434263.5627,4082621.879
3449,437976.2978,4082593.994
3450,441689.0237,4082567.73
3451,445401.7409,4082543.086
3452,449114.4499,4082520.064
3453,452827.1513,4082498.662
3454,456539.8457,4082478.881
3455,460252.5336,4082460.721
3456,463965.2156,4082444.182
3457,467677.8922,4082429.263
3458,471390.5639,4082415.964
3459,475103.2315,4082404.287
3460,478815.8952,4082394.23
3461,482528.5559,4082385.793
3462,486241.2139,4082378.977
3463,489953.8699,4082373.782
3464,493666.5243,4082370.207
3465,497379.1779,4082368.253
3466,501091.831,4082367.919
3467,504804.4843,4082369.206
3468,508517.1383,4082372.114
3469,259875.1272,4090385.528
3470,263586.896,4090281.327
3471,267298.6298,4090178.753
3472,271010.3291,4090077.804
3473,274721.9946,4089978.482
3474,278433.6266,4089880.785
3475,282145.2258,4089784.714
3476,285856.7928,4089690.268
3477,289568.328,4089597.448
3478,293279.8321,4089506.252
3479,296991.3055,4089416.682
3480,300702.7489,4089328.737
3481,304414.1627,4089242.416
3482,308125.5475,4089157.721
3483,311836.9039,4089074.649
3484,315548.2324,4088993.202
3485,319259.5336,4088913.38
3486,322970.8079,4088835.181
3487,326682.0561,4088758.606
3488,330393.2785,4088683.656
3489,334104.4757,4088610.329
3490,337815.6484,4088538.626
3491,341526.797,4088468.546
3492,345237.9222,4088400.09
3493,348949.0243,4088333.257
3494,352660.1041,4088268.047
3495,356371.162,4088204.461
3496,360082.1986,4088142.498
3497,363793.2145,4088082.157
3498,367504.2101,4088023.44
3499,371215.1861,4087966.345
3500,374926.143,4087910.873
3501,378637.0814,4087857.024
3502,382348.0017,4087804.797
3503,386058.9046,4087754.193
3504,389769.7905,4087705.211
3505,393480.6601,4087657.851
3506,397191.5139,4087612.114
3507,400902.3525,4087567.998
3508,404613.1763,4087525.505
3509,408323.986,4087484.634
3510,412034.7821,4087445.385
3511,415745.5651,4087407.758
3512,419456.3356,4087371.753
3513,423167.0941,4087337.369
3514,426877.8413,4087304.607
3515,430588.5776,4087273.467
3516,434299.3036,4087243.949
3517,438010.0198,4087216.052
3518,441720.7269,4087189.777
3519,445431.4253,4087165.123
3520,449142.1155,4087142.091
3521,452852.7983,4087120.68
3522,456563.474,4087100.891
3523,460274.1433,4087082.723
3524,463984.8067,4087066.176
3525,467695.4647,4087051.251
3526,471406.118,4087037.947
3527,475116.767,4087026.265
3528,478827.4123,4087016.203
3529,482538.0545,4087007.763
3530,486248.694,4087000.944
3531,489959.3316,4086995.747
3532,493669.9676,4086992.171
3533,497380.6027,4086990.215
3534,501091.2374,4086989.882
3535,504801.8723,4086991.169
3536,508512.5079,4086994.078
3537,260005.9964,4095008.953
3538,263715.7385,4094904.709
3539,267425.4458,4094802.091
3540,271135.1188,4094701.101
3541,274844.7581,4094601.736
3542,278554.3643,4094503.998
3543,282263.9377,4094407.887
3544,285973.4791,4094313.401
3545,289682.989,4094220.542
3546,293392.4678,4094129.308
3547,297101.9162,4094039.7
3548,300811.3347,4093951.718
3549,304520.7238,4093865.361
3550,308230.0841,4093780.63
3551,311939.4161,4093697.523
3552,315648.7203,4093616.042
3553,319357.9974,4093536.186
3554,323067.2478,4093457.954
3555,326776.4721,4093381.347
3556,330485.6709,4093306.365
3557,334194.8447,4093233.007
3558,337903.994,4093161.274
3559,341613.1193,4093091.165
3560,345322.2214,4093022.68
3561,349031.3006,4092955.819
3562,352740.3575,4092890.581
3563,356449.3926,4092826.968
3564,360158.4066,4092764.979
3565,363867.4,4092704.613
3566,367576.3732,4092645.871
3567,371285.327,4092588.752
3568,374994.2617,4092533.257
3569,378703.1779,4092479.385
3570,382412.0763,4092427.136
3571,386120.9573,4092376.51
3572,389829.8214,4092327.507
3573,393538.6694,4092280.128
3574,397247.5015,4092234.371
3575,400956.3186,4092190.237
3576,404665.121,4092147.726
3577,408373.9093,4092106.838
3578,412082.6841,4092067.572
3579,415791.4459,4092029.929
3580,419500.1952,4091993.909
3581,423208.9327,4091959.51
3582,426917.6589,4091926.735
3583,430626.3742,4091895.582
3584,434335.0793,4091866.051
3585,438043.7747,4091838.142
3586,441752.4609,4091811.856
3587,445461.1386,4091787.192
3588,449169.8082,4091764.15
3589,452878.4702,4091742.73
3590,456587.1254,4091722.932
3591,460295.7741,4091704.757
3592,464004.4169,4091688.203
3593,467713.0544,4091673.272
3594,471421.6872,4091659.962
3595,475130.3157,4091648.275
3596,478838.9406,4091638.209
3597,482547.5623,4091629.765
3598,486256.1815,4091622.944
3599,489964.7986,4091617.744
3600,493673.4142,4091614.166
3601,497382.0289,4091612.21
3602,501090.6432,4091611.876
3603,504799.2577,4091613.164
3604,508507.8729,4091616.074
3605,260136.9927,4099632.405
3606,263844.7062,4099528.117
3607,267552.385,4099425.456
3608,271260.0298,4099324.423
3609,274967.641,4099225.017
3610,278675.2193,4099127.238
3611,282382.7651,4099031.086
3612,286090.2789,4098936.561
3613,289797.7614,4098843.663
3614,293505.2131,4098752.391
3615,297212.6345,4098662.746
3616,300920.0261,4098574.727
3617,304627.3885,4098488.334
3618,308334.7223,4098403.567
3619,312042.0279,4098320.425
3620,315749.306,4098238.91
3621,319456.557,4098159.02
3622,323163.7815,4098080.756
3623,326870.9801,4098004.117
3624,330578.1532,4097929.103
3625,334285.3015,4097855.715
3626,337992.4255,4097783.951
3627,341699.5256,4097713.812
3628,345406.6026,4097645.299
3629,349113.6568,4097578.41
3630,352820.6889,4097513.145
3631,356527.6994,4097449.505
3632,360234.6888,4097387.49
3633,363941.6577,4097327.099
3634,367648.6066,4097268.332
3635,371355.536,4097211.189
3636,375062.4466,4097155.671
3637,378769.3388,4097101.776
3638,382476.2132,4097049.505
3639,386183.0704,4096998.858
3640,389889.9108,4096949.835
3641,393596.735,4096902.436
3642,397303.5437,4096856.66
3643,401010.3372,4096812.507
3644,404717.1162,4096769.978
3645,408423.8812,4096729.073
3646,412130.6327,4096689.791
3647,415837.3713,4096652.132
3648,419544.0976,4096616.096
3649,423250.812,4096581.684
3650,426957.5152,4096548.894
3651,430664.2076,4096517.728
3652,434370.8898,4096488.185
3653,438077.5624,4096460.264
3654,441784.2259,4096433.967
3655,445490.8808,4096409.293
3656,449197.5278,4096386.241
3657,452904.1672,4096364.812
3658,456610.7997,4096345.006
3659,460317.4259,4096326.823
3660,464024.0462,4096310.262
3661,467730.6613,4096295.325
3662,471437.2715,4096282.01
3663,475143.8776,4096270.317
3664,478850.4801,4096260.247
3665,482557.0794,4096251.8
3666,486263.6762,4096244.976
3667,489970.2709,4096239.774
3668,493676.8642,4096236.194
3669,497383.4565,4096234.238
3670,501090.0485,4096233.904
3671,504796.6406,4096235.192
3672,508503.2335,4096238.103
3673,260268.1162,4104255.881
3674,263973.7991,4104151.55
3675,267679.4475,4104048.846
3676,271385.062,4103947.771
3677,275090.6432,4103848.324
3678,278796.1916,4103750.504
3679,282501.7077,4103654.313
3680,286207.1921,4103559.748
3681,289912.6453,4103466.811
3682,293618.0678,4103375.501
3683,297323.4602,4103285.819
3684,301028.823,4103197.763
3685,304734.1568,4103111.334
3686,308439.4621,4103026.531
3687,312144.7394,4102943.356
3688,315849.9893,4102861.806
3689,319555.2123,4102781.883
3690,323260.4089,4102703.586
3691,326965.5798,4102626.915
3692,330670.7253,4102551.87
3693,334375.8462,4102478.451
3694,338080.9428,4102406.658
3695,341786.0159,4102336.49
3696,345491.0657,4102267.948
3697,349196.0931,4102201.031
3698,352901.0984,4102135.739
3699,356606.0822,4102072.073
3700,360311.045,4102010.031
3701,364015.9875,4101949.615
3702,367720.91,4101890.824
3703,371425.8133,4101833.657
3704,375130.6978,4101778.115
3705,378835.564,4101724.198
3706,382540.4125,4101671.906
3707,386245.2438,4101621.237
3708,389950.0585,4101572.194
3709,393654.8571,4101524.775
3710,397359.6402,4101478.979
3711,401064.4083,4101434.809
3712,404769.1619,4101392.262
3713,408473.9016,4101351.339
3714,412178.6279,4101312.041
3715,415883.3414,4101274.366
3716,419588.0426,4101238.316
3717,423292.732,4101203.889
3718,426997.4102,4101171.086
3719,430702.0778,4101139.906
3720,434406.7352,4101110.351
3721,438111.383,4101082.419
3722,441816.0217,4101056.11
3723,445520.652,4101031.426
3724,449225.2743,4101008.364
3725,452929.8891,4100986.927
3726,456634.4971,4100967.112
3727,460339.0988,4100948.922
3728,464043.6946,4100932.354
3729,467748.2852,4100917.41
3730,471452.8711,4100904.089
3731,475157.4527,4100892.392
3732,478862.0308,4100882.318
3733,482566.6058,4100873.867
3734,486271.1782,4100867.04
3735,489975.7486,4100861.836
3736,493680.3175,4100858.255
3737,497384.8855,4100856.298
3738,501089.4532,4100855.963
3739,504794.021,4100857.252
3740,508498.5895,4100860.165
3741,260399.3668,4108879.383
3742,264103.0171,4108775.008
3743,267806.6331,4108672.263
3744,271510.2155,4108571.146
3745,275213.7647,4108471.657
3746,278917.2812,4108373.797
3747,282620.7657,4108277.565
3748,286324.2186,4108182.962
3749,290027.6405,4108089.986
3750,293731.0319,4107998.639
3751,297434.3934,4107908.919
3752,301137.7255,4107820.827
3753,304841.0286,4107734.362
3754,308544.3035,4107649.524
3755,312247.5505,4107566.314
3756,315950.7702,4107484.731
3757,319653.9633,4107404.774
3758,323357.1301,4107326.445
3759,327060.2712,4107249.742
3760,330763.3873,4107174.666
3761,334466.4787,4107101.217
3762,338169.5461,4107029.394
3763,341872.59,4106959.197
3764,345575.6109,4106890.626
3765,349278.6093,4106823.681
3766,352981.5858,4106758.363
3767,356684.541,4106694.67
3768,360387.4754,4106632.603
3769,364090.3894,4106572.161
3770,367793.2837,4106513.346
3771,371496.1588,4106456.155
3772,375199.0151,4106400.59
3773,378901.8534,4106346.651
3774,382604.674,4106294.337
3775,386307.4776,4106243.648
3776,390010.2646,4106194.584
3777,393713.0357,4106147.145
3778,397415.7912,4106101.33
3779,401118.5319,4106057.141
3780,404821.2582,4106014.577
3781,408523.9706,4105973.637
3782,412226.6698,4105934.323
3783,415929.3561,4105896.632
3784,419632.0303,4105860.567
3785,423334.6927,4105826.126
3786,427037.344,4105793.309
3787,430739.9847,4105762.117
3788,434442.6153,4105732.549
3789,438145.2364,4105704.605
3790,441847.8484,4105678.286
3791,445550.4521,4105653.591
3792,449253.0477,4105630.52
3793,452955.6361,4105609.073
3794,456658.2175,4105589.251
3795,460360.7927,4105571.052
3796,464063.3621,4105554.478
3797,467765.9262,4105539.528
3798,471468.4857,4105526.202
3799,475171.041,4105514.5
3800,478873.5927,4105504.421
3801,482576.1414,4105495.967
3802,486278.6875,4105489.137
3803,489981.2316,4105483.931
3804,493683.7742,4105480.348
3805,497386.3159,4105478.39
3806,501088.8573,4105478.056
3807,504791.3988,4105479.345
3808,508493.941,4105482.259
3809,260530.7444,4113502.91
3810,264232.3601,4113398.493
3811,267933.9418,4113295.705
3812,271635.49,4113194.546
3813,275337.0052,4113095.017
3814,279038.488,4112997.116
3815,282739.9389,4112900.845
3816,286441.3584,4112806.202
3817,290142.7471,4112713.189
3818,293844.1054,4112621.803
