,lat,lon,dS2S_T1,AF_T1,var_T1,sd_T1
3351,4079513.211,326493.4996,-0.348408451,0.705810528,0.040395556,0.200986457
3352,4079438.324,330208.7634,-0.353461763,0.702252844,0.062702679,0.25040503
3353,4079365.059,333924.0018,-0.361506862,0.696625816,0.116145964,0.340801942
3354,4079293.417,337639.2154,-0.375103415,0.687218206,0.153437725,0.391711278
3355,4079223.397,341354.4046,-0.39425546,0.674181808,0.175581438,0.419024388
3356,4079154.999,345069.57,-0.41829437,0.658168455,0.184672005,0.429734808
3357,4079088.223,348784.7122,-0.445281952,0.64064362,0.18056747,0.424932312
3358,4079023.069,352499.8318,-0.475231875,0.621740874,0.161822572,0.402271764
3359,4078959.536,356214.9293,-0.506804131,0.602417754,0.128461429,0.358415163
3360,4078897.626,359930.0053,-0.529575051,0.58885515,0.088745438,0.297901726
3361,4078837.337,363645.0602,-0.528352703,0.589575376,0.077916253,0.27913483
3362,4078778.669,367360.0948,-0.496510357,0.608650933,0.102632332,0.320362813
3363,4078721.623,371075.1094,-0.442605811,0.642360369,0.114495186,0.338371373
3364,4078666.198,374790.1048,-0.364979604,0.69421081,0.100838025,0.317550036
3365,4078612.394,378505.0814,-0.28415346,0.752651134,0.076181163,0.276009353
3366,4078560.212,382220.0397,-0.253495094,0.776083552,0.082603782,0.287408737
3367,4078509.651,385934.9804,-0.248732025,0.779788909,0.100961619,0.317744582
3368,4078460.71,389649.9041,-0.227854505,0.796240101,0.097547042,0.312325219
3369,4078413.391,393364.8112,-0.196474322,0.821622428,0.065546698,0.256020893
3370,4078367.692,397079.7023,-0.142829296,0.86690204,0.03460436,0.18602247
3371,4078323.615,400794.578,-0.039488115,0.961281379,0.077290172,0.2780111
3372,4078281.158,404509.4388,0.077597598,1.080687701,0.097696994,0.312565184
3373,4078240.321,408224.2853,0.19199408,1.211663344,0.082075139,0.286487589
3374,4078201.106,411939.118,0.293846544,1.341578015,0.033522303,0.18309097
3375,4078163.51,415653.9375,0.28558391,1.330538717,0.055199567,0.23494588
3376,4078127.536,419368.7444,0.213900323,1.238499199,0.105708229,0.325128019
3377,4078093.181,423083.5393,0.134535721,1.144005523,0.133438865,0.365292848
3378,4078060.448,426798.3225,0.057075686,1.058735939,0.140938515,0.375417787
3379,4078029.334,430513.0948,-0.010204311,0.989847576,0.130000226,0.36055544
3380,4077999.841,434227.8567,-0.065443713,0.936651767,0.098199982,0.313368764
3381,4077971.968,437942.6087,-0.11102456,0.894916769,0.044977876,0.21207988
3382,4077945.715,441657.3515,-0.141460781,0.868089221,0.054903021,0.234313937
3383,4077921.082,445372.0854,-0.158625422,0.853315932,0.110177462,0.331929906
3384,4077898.069,449086.8112,-0.162438632,0.850068256,0.143239769,0.378470302
3385,4077876.677,452801.5294,-0.150355029,0.860402455,0.152650207,0.390704757
